customer_id,email,first_name,last_name,country,signup_ts,is_active
c00960,chen.marchetti0960@example.com,Chen,Marchetti,US,2026-02-08T17:07:46,true
c00961,chen.ito0961@example.com,Chen,Ito,US,2025-08-21T15:32:41,true
c00962,dana.vargas0962@example.com,Dana,Vargas,US,2026-02-19T00:56:52,true
c00963,vlad.marchetti0963@example.com,Vlad,Marchetti,US,2025-08-09T19:02:57,true
c00964,qing.ortiz0964@example.com,Qing,Ortiz,GB,2025-09-30T05:40:03,true
c00965,sven.zhao0965@example.com,Sven,Zhao,AU,2025-08-07T10:51:48,true
c00966,uma.ueda0966@example.com,Uma,Ueda,VN,2025-03-05T22:27:56,true
c00967,alex.adler0967@example.com,Alex,Adler,GB,2025-10-02T20:49:59,true
c00968,tara.xu0968@example.com,Tara,Xu,US,2025-12-28T03:58:04,true
c00969,alex.liu0969@example.com,Alex,Liu,VN,2026-01-27T22:05:25,true
c00970,gus.bishop0970@example.com,Gus,Bishop,GB,2024-12-26T00:11:29,true
c00971,ximena.jackson0971@example.com,Ximena,Jackson,GB,2026-01-17T20:08:48,true
c00972,lina.ito0972@example.com,Lina,Ito,FR,2025-12-24T09:43:57,true
c00973,sven.yamada0973@example.com,Sven,Yamada,FR,2026-02-13T15:30:39,true
c00974,chen.ito0974@example.com,Chen,Ito,JP,2025-03-01T14:28:53,true
c00975,rosa.faroukh0975@example.com,Rosa,Faroukh,VN,2025-12-02T20:54:42,true
c00976,marcos.yamada0976@example.com,Marcos,Yamada,ES,2026-01-08T11:56:05,false
c00977,tara.cole0977@example.com,Tara,Cole,US,2025-12-02T13:16:32,false
c00978,kai.ito0978@example.com,Kai,Ito,DE,2025-12-26T18:49:35,true
c00979,priya.quinn0979@example.com,Priya,Quinn,GB,2025-12-22T01:15:40,true
c00980,marcos.nguyen0980@example.com,Marcos,Nguyen,US,2025-02-20T15:37:24,true
c00981,chen.liu0981@example.com,Chen,Liu,US,2025-02-16T09:58:07,true
c00982,priya.wang0982@example.com,Priya,Wang,DE,2025-06-27T09:23:46,true
c00983,priya.wang0983@example.com,Priya,Wang,US,2026-01-01T15:53:04,true
c00984,yara.doan0984@example.com,Yara,Doan,JP,2025-07-10T09:02:30,true
c00985,uma.gomez0985@example.com,Uma,Gomez,DE,2025-08-16T00:01:43,true
c00986,chen.faroukh0986@example.com,Chen,Faroukh,US,2026-01-01T13:11:33,true
c00987,zane.bishop0987@example.com,Zane,Bishop,US,2025-06-04T12:52:24,true
c00988,ximena.quinn0988@example.com,Ximena,Quinn,BR,2025-07-02T02:38:39,true
c00989,marcos.park0989@example.com,Marcos,Park,GB,2025-11-27T22:14:10,true
c00990,huy.zhao0990@example.com,Huy,Zhao,GB,2025-05-24T18:33:17,true
c00991,qing.bishop0991@example.com,Qing,Bishop,US,2026-01-30T01:06:46,true
c00992,zane.adler0992@example.com,Zane,Adler,BR,2025-05-21T02:59:10,true
c00993,tara.tran0993@example.com,Tara,Tran,CA,2025-10-30T15:45:02,true
c00994,elena.park0994@example.com,Elena,Park,US,2025-01-15T13:21:41,true
c00995,priya.tran0995@example.com,Priya,Tran,VN,2025-08-16T09:52:29,true
c00996,alex.park0996@example.com,Alex,Park,JP,2025-08-01T13:02:19,true
c00997,nia.esposito0997@example.com,Nia,Esposito,US,2025-09-06T21:59:30,true
c00998,bao.park0998@example.com,Bao,Park,CA,2026-03-27T11:08:33,true
c00999,nia.zhao0999@example.com,Nia,Zhao,CA,2026-03-05T06:37:29,true
c01000,zane.ito1000@example.com,Zane,Ito,FR,2025-01-20T09:06:26,true
